timestamp,open,high,low,close,volume
2025-09-26 05:15:00,109383.23,109584.4,109383.23,109559.05,40.4315805
2025-09-26 05:30:00,109559.05,109559.05,109320.17,109361.11,29.18885503
2025-09-26 05:45:00,109361.11,109400.58,109090.54,109251.51,108.28170677
2025-09-26 06:00:00,109251.51,109315.03,109014.67,109276.99,108.71380876
2025-09-26 06:15:00,109276.99,109622.57,109255.25,109477.15,114.57292463
2025-09-26 06:30:00,109477.15,109600.16,109414.04,109552.98,48.51388597
2025-09-26 06:45:00,109552.98,109552.98,109304.27,109355.84,80.02853038
2025-09-26 07:00:00,109355.84,109558.17,109355.84,109554.45,103.57743598
2025-09-26 07:15:00,109554.45,109586.03,109300.0,109300.0,102.23400954
2025-09-26 07:30:00,109300.0,109300.0,108919.41,108954.39,474.54326826
2025-09-26 07:45:00,108954.39,109351.42,108951.35,109324.25,392.28636852
2025-09-26 08:00:00,109324.25,109508.9,109311.05,109436.0,105.57627733
2025-09-26 08:15:00,109436.0,109535.69,109372.15,109526.3,88.04239934
2025-09-26 08:30:00,109526.3,109608.14,109470.3,109608.13,101.40358774
2025-09-26 08:45:00,109608.13,109616.11,109543.35,109575.7,50.79141803
2025-09-26 09:00:00,109575.7,109669.87,109444.11,109669.87,68.4971668
2025-09-26 09:15:00,109669.87,109697.12,109620.68,109649.92,57.79308513
2025-09-26 09:30:00,109649.92,109678.05,109384.52,109407.32,67.85721742
2025-09-26 09:45:00,109407.32,109574.42,109399.9,109561.6,71.12269601
2025-09-26 10:00:00,109561.6,109561.63,109150.55,109175.89,89.73816659
2025-09-26 10:15:00,109175.89,109175.89,109000.0,109090.54,105.29994538
2025-09-26 10:30:00,109090.54,109139.18,108761.06,108831.88,181.81763139
2025-09-26 10:45:00,108831.88,108942.26,108699.0,108888.98,66.13604819
2025-09-26 11:00:00,108888.98,108957.8,108759.66,108772.69,142.37550357
2025-09-26 11:15:00,108772.69,108843.87,108627.14,108747.71,296.35425673
2025-09-26 11:30:00,108747.71,109138.36,108747.71,109049.63,74.35834053
2025-09-26 11:45:00,109049.63,109205.16,108987.85,109138.13,43.86435849
2025-09-26 12:00:00,109138.13,109138.13,108880.16,108880.16,51.39117855
2025-09-26 12:15:00,108880.16,109148.0,108822.68,109122.11,84.37565847
2025-09-26 12:30:00,109122.11,109569.99,108933.49,109498.83,229.09691116
2025-09-26 12:45:00,109498.83,109553.78,109169.68,109369.22,84.79273449
2025-09-26 13:00:00,109369.22,109510.96,109149.4,109152.03,79.95102766
2025-09-26 13:15:00,109152.03,109318.85,109077.5,109177.84,59.0702905
2025-09-26 13:30:00,109177.84,109626.0,109000.0,109587.88,217.99053641
2025-09-26 13:45:00,109587.88,109786.33,109484.31,109675.44,239.68289156
2025-09-26 14:00:00,109675.44,109776.77,109271.41,109292.44,128.74840125
2025-09-26 14:15:00,109292.44,109439.3,108939.31,109094.35,104.70703113
2025-09-26 14:30:00,109094.35,109133.79,108800.0,108915.87,173.93911428
2025-09-26 14:45:00,108915.87,109118.34,108774.28,108845.57,129.80766517
2025-09-26 15:00:00,108845.57,109131.82,108812.13,108944.91,125.30145586
2025-09-26 15:15:00,108944.91,109331.93,108896.31,109303.73,75.83442449
2025-09-26 15:30:00,109303.73,109366.93,109137.67,109286.83,45.54053062
2025-09-26 15:45:00,109286.83,109286.83,109004.16,109031.97,46.571651
2025-09-26 16:00:00,109031.97,109317.19,109031.97,109276.8,47.44892238
2025-09-26 16:15:00,109276.8,109607.19,109260.36,109507.24,54.63791011
2025-09-26 16:30:00,109507.24,109534.69,109258.71,109347.56,41.69734461
2025-09-26 16:45:00,109347.56,109486.86,109294.07,109461.05,36.35787338
2025-09-26 17:00:00,109461.05,109592.88,109382.59,109569.62,67.75494876
2025-09-26 17:15:00,109569.62,109992.24,109507.62,109907.23,120.8113256
2025-09-26 17:30:00,109907.23,109950.9,109696.1,109942.13,98.72603593
2025-09-26 17:45:00,109942.13,109974.64,109753.0,109890.76,88.3058069
2025-09-26 18:00:00,109890.76,109991.2,109820.29,109981.73,69.1578738
2025-09-26 18:15:00,109981.73,110288.97,109981.73,110185.2,113.07314325
2025-09-26 18:30:00,110185.2,110196.19,109834.73,109870.59,94.16042452
2025-09-26 18:45:00,109870.59,109952.55,109693.43,109722.73,64.29761777
2025-09-26 19:00:00,109722.73,109722.73,109447.74,109541.28,122.19050106
2025-09-26 19:15:00,109541.28,109691.98,109276.99,109277.14,69.68355099
2025-09-26 19:30:00,109277.14,109321.47,109032.29,109084.02,93.42351334
2025-09-26 19:45:00,109084.02,109249.7,109037.32,109181.37,73.69696421
2025-09-26 20:00:00,109181.37,109181.37,109112.87,109112.87,1.04849189
